cdeID	cdeVersion	permissibleValue	valueTerm	ncitCode
14483678	1.00	Nonalcoholic Steatohepatitis	Nonalcoholic Steatohepatitis	C84445
14483678	1.00	Obesity	Obesity	C3283
14483678	1.00	Osteoarthritis	Osteoarthritis	C3293
14483678	1.00	Other	Other	C17649
14483678	1.00	Peptic Ulcer (Ulcer)	Peptic Ulcer	C3318
14483678	1.00	Peripheral Neuropathy	Peripheral Neuropathy	C119734
14483678	1.00	Peutz-Jeghers Disease	Peutz-Jeghers Syndrome	C3324
14483678	1.00	Primary Sclerosing Cholangitis	Primary Sclerosing Cholangitis	C4828
14483678	1.00	Psoriasis	Psoriasis	C3346
14483678	1.00	Pulmonary Fibrosis	Pulmonary Fibrosis	C26869
14483678	1.00	Pulmonary Hemorrhage	Pulmonary Hemorrhage	C78578
14483678	1.00	Rheumatoid Arthritis	Rheumatoid Arthritis	C2884
14483678	1.00	Rubinstein-Taybi Syndrome	Rubinstein-Taybi Syndrome	C75466
14483678	1.00	Sarcoidosis	Sarcoidosis	C34995
14483678	1.00	Seizure	Seizure	C2962
14483678	1.00	Sleep apnea	Sleep Apnea	C26884
14483678	1.00	Smoking	Smoking	C154329
14483678	1.00	Steatosis	Steatosis	C36185
14483678	1.00	Stroke	Stroke	C3390
14483678	1.00	Tuberculosis	Tuberculosis	C3423
14483678	1.00	Turcot Syndrome	Turcot Syndrome	C3938
14483678	1.00	Tyrosinemia	Tyrosinemia	C98640
14483678	1.00	Ulcerative Colitis	Ulcerative Colitis	C2952
14483678	1.00	Unknown	Unknown	C17998
14483678	1.00	Transient Ischemic Attack	Transient Ischemic Attack	C50781
14483678	1.00	Not Reported	Not Reported	C43234
14483678	1.00	Allergic Reaction	Allergic Reaction	C114476
14483678	1.00	Rheumatologic Disorder	Rheumatologic Disorder	C27204
14483678	1.00	WAGR Syndrome	WAGR Syndrome	C3718
14483678	1.00	Hemolytic Uremic Syndrome	Hemolytic Uremic Syndrome	C75545
14483678	1.00	Thrombotic Thrombocytopenic Purpura	Thrombotic Thrombocytopenic Purpura	C78797
14483678	1.00	Interstitial Pneumonia	Interstitial Pneumonia	C27006
14483678	1.00	Acute Respiratory Distress Syndrome	Acute Respiratory Distress Syndrome	C3353
14483678	1.00	Pancreatic Intraductal Papillary-Mucinous Neoplasm	Pancreatic Intraductal Papillary-Mucinous Neoplasm	C38342
14483678	1.00	Primary Immune Thrombocytopenia	Primary Immune Thrombocytopenia	C3446
14483678	1.00	Kidney Disorder	Kidney Disorder	C3149
14483678	1.00	Cirrhosis	Cirrhosis	C2951
14483678	1.00	Lupus Erythematosus	Lupus Erythematosus	C27153
14483678	1.00	Mycobacterium Avium Complex Lymphadenitis	Mycobacterium Avium Complex Lymphadenitis	C27314
14483678	1.00	Neuroendocrine Neoplasm	Neuroendocrine Neoplasm	C3809
14483678	1.00	Organ Graft	Organ Graft	C122934
14483678	1.00	Pain	Pain	C3303
14483678	1.00	Peptic Ulcer	Peptic Ulcer	C3318
14483678	1.00	Peripheral Vascular Disorder	Peripheral Vascular Disorder	C35136
14483678	1.00	Pregnancy	Pregnancy	C25742
14483678	1.00	Renal Failure	Renal Failure	C4376
14483678	1.00	Barrett Esophagus 	Barrett Esophagus	C2891
14483678	1.00	Beckwith-Wiedemann Syndrome	Beckwith-Wiedemann Syndrome	C34415
14483678	1.00	Behcet Syndrome	Behcet Syndrome	C34416
14483678	1.00	Cataract	Cataract	C26713
14483678	1.00	Cryptogenic Cirrhosis	Cryptogenic Cirrhosis	C84411
14483678	1.00	Cerebrovascular Disorder	Cerebrovascular Disorder	C2938
14483678	1.00	Colon Polyp	Colon Polyp	C2954
14483678	1.00	Congestive Heart Failure	Congestive Heart Failure	C3080
14483678	1.00	Chronic Obstructive Pulmonary Disease	Chronic Obstructive Pulmonary Disease	C3199
14483678	1.00	Crohn Disease	Crohn Disease	C2965
14483678	1.00	Thromboembolism	Thromboembolism	C28195
14483678	1.00	Deep Vein Thrombosis	Deep Vein Thrombosis	C49343
14483678	1.00	Diabetes Mellitus	Diabetes Mellitus	C2985
14483678	1.00	Type 1 Diabetes Mellitus	Type 1 Diabetes Mellitus	C2986
14483678	1.00	Type 2 Diabetes Mellitus	Type 2 Diabetes Mellitus	C26747
14483678	1.00	Pulmonary Embolism	Pulmonary Embolism	C50713
14483678	1.00	Seizure Disorder	Seizure Disorder	C3020
14483678	1.00	Gonadal Disorder	Gonadal Disorder	C26786
14483678	1.00	Nevoid Basal Cell Carcinoma Syndrome	Nevoid Basal Cell Carcinoma Syndrome	C2892
14483678	1.00	Helicobacter Pylori Infection	Helicobacter Pylori Infection	C39293
14483678	1.00	Hashimoto Thyroiditis	Hashimoto Thyroiditis	C27191
14483678	1.00	Heart Disorder	Heart Disorder	C3079
14483678	1.00	Chronic Hepatitis	Chronic Hepatitis	C82978
14483678	1.00	Hereditary Nonpolyposis Colorectal Cancer Syndrome	Hereditary Nonpolyposis Colorectal Cancer Syndrome	C120083
14483678	1.00	Herpes Simplex Dermatitis	Herpes Simplex Dermatitis	C35620
14483678	1.00	Acquired Immunodeficiency Syndrome	Acquired Immunodeficiency Syndrome	C2851
14483678	1.00	Osteopenia	Osteopenia	C50910
14483678	1.00	Osteoporosis	Osteoporosis	C3298
14483678	1.00	Pancreatitis	Pancreatitis	C3306
14483678	1.00	Biliary System Disorder	Biliary System Disorder	C2899
14483678	1.00	Fracture	Fracture	C3046
14483678	1.00	Calcium Channel Blocker	Calcium Channel Blocker	C333
14483678	1.00	Malignant Neoplasm	Malignant Neoplasm	C9305
14483681	1.00	Bone Marrow Biopsy	Bone Marrow Biopsy	C15193
14483681	1.00	Bone Scan	Bone Scan	C17646
14483681	1.00	CT	Computed Tomography	C17204
14483681	1.00	Gallium	Gallium	C66798
14483681	1.00	Imaging	Imaging Procedure	C17369
14483681	1.00	MRI	Magnetic Resonance Imaging	C16809
14483681	1.00	Pathology	Pathology	C18189
14483681	1.00	PET	Positron Emission Tomography	C17007
14483681	1.00	PET-CT	Positron Emission Tomography and Computed Tomography Scan	C103512
14483681	1.00	PET-MRI	Positron Emission Tomography and Magnetic Resonance Imaging	C103514
14483681	1.00	Tumor Marker	Tumor Marker	C17220
14483681	1.00	Ultrasound	Ultrasound	C64384
14483681	1.00	X-Ray	X-Ray Imaging	C38101
14483681	1.00	Unknown	Unknown	C17998
14483681	1.00	Not Applicable	Not Applicable	C48660
14483681	1.00	Not Reported	Not Reported	C43234
14483681	1.00	Biopsy	Biopsy	C15189
14483681	1.00	CSF	Cerebrospinal Fluid	C12692
14483681	1.00	Cytology	Cytological Procedure	C16490
14483681	1.00	Physical Examination	Physical Examination	C20989
14483681	1.00	Surgical Resection	Resection	C158758
6142389	1.00	Unknown	Unknown	C17998
6142389	1.00	WAGR syndrome	WAGR Syndrome	C3718
6142389	1.00	Hemihypertrophy	Hemihypertrophy	C88541
6142389	1.00	Denys-Drash syndrome	Denys-Drash Syndrome	C84668
6142389	1.00	Diabetes, type II	Type 2 Diabetes Mellitus	C26747
6142389	1.00	Colon polyps	Colon Polyp	C2954
6142389	1.00	Familial adenomatous polyposis	Familial Adenomatous Polyposis	C3339
6142389	1.00	Obesity	Obesity	C3283
6142389	1.00	Diet	Diet	C15222
6142389	1.00	Beckwith-Wiedemann	Beckwith-Wiedemann Syndrome	C34415
6142389	1.00	Fanconi anemia	Fanconi Anemia	C62505
6142389	1.00	Gorlin syndrome	Nevoid Basal Cell Carcinoma Syndrome	C2892
6142389	1.00	Li-Fraumeni syndrome	Li-Fraumeni Syndrome	C3476
6142389	1.00	Lynch syndrome	Lynch Syndrome	C8494
6142389	1.00	Not Reported	Not Reported	C43234
6142389	1.00	Rubinstein-Taybi syndrome	Rubinstein-Taybi Syndrome	C75466
6142389	1.00	Turcot syndrome	Turcot Syndrome	C3938
4783273	1.00	Unknown	Unknown	C17998
4783273	1.00	Due to other cause	Reason	C25638
4783273	1.00	Due to other cause	Other	C17649
4783273	1.00	Due to protocol treatment	Therapy-Related Toxicity	C42607
4783273	1.00	Due to secondary primary cancer	Second Primary Malignant Neoplasm	C95606
4783273	1.00	Due to this disease	Disease or Disorder	C2991
4783273	1.00	Due to this disease	Primary	C25251
4783273	1.00	Due to non-study treatment	Non-Study Treatment Relationship	C82564
14737565	1.00	Targeted Molecular Therapy	Targeted Molecular Therapy	C76243
14737565	1.00	Immunotherapy	Immunotherapy	C15262
14737565	1.00	Hormone Therapy	Hormone Therapy	C15445
14737565	1.00	Chemotherapy	Chemotherapy	C15632
14737565	1.00	External Beam Radiation Therapy	External Beam Radiation Therapy	C15751
14737565	1.00	Stereotactic Radiosurgery	Stereotactic Radiosurgery	C15358
14737565	1.00	Surgical Procedure	Surgical Procedure	C15329
14737565	1.00	Stereotactic Body Radiation Therapy	Stereotactic Body Radiation Therapy	C118286
14737565	1.00	Proton Beam Radiation Therapy	Proton Beam Radiation Therapy	C66897
14737565	1.00	Intensity-Modulated Radiation Therapy	Intensity-Modulated Radiation Therapy	C16135
14737565	1.00	Low-Dose Rate Brachytherapy	Low-Dose Rate Brachytherapy	C85254
14737565	1.00	High-Dose Rate Brachytherapy	High-Dose Rate Brachytherapy	C15651
14737565	1.00	3-Dimensional Conformal Radiation Therapy	3-Dimensional Conformal Radiation Therapy	C16035
14737565	1.00	Unknown	Unknown	C17998
14737565	1.00	Radiofrequency Ablation	Radiofrequency Ablation	C15666
14737565	1.00	Concurrent Chemoradiation	Concurrent Chemoradiation	C141342
14737565	1.00	Pharmacotherapy	Pharmacotherapy	C15986
14737565	1.00	Allogeneic Hematopoietic Stem Cell Transplantation	Allogeneic Hematopoietic Stem Cell Transplantation	C46089
14737565	1.00	Autologous Stem Cell Transplantation	Autologous Hematopoietic Stem Cell Transplantation	C16039
14737565	1.00	Not Reported	Not Reported	C43234
14737565	1.00	Conventional Radiotherapy	Conventional Radiotherapy	C165189
14737565	1.00	Radiation Therapy	Radiation Therapy	C15313
14737565	1.00	Radiopharmaceutical	Radiopharmaceutical Therapy	C192439
14737565	1.00	Photon Beam Radiation Therapy	Photon Beam Radiation Therapy	C104914
14737565	1.00	Brachytherapy	Brachytherapy	C15195
14737565	1.00	Cellular Therapy	Cellular Therapy	C70601
14737565	1.00	Stem Cell Transplant	Hematopoietic Cell Transplantation	C15431
14737565	1.00	Electron Beam Radiation Therapy	Electron Beam Therapy	C15650
14737565	1.00	Organ Transplantation	Organ Transplantation	C15289
14737565	1.00	Palliative Care	Palliative Therapy	C15292
13579886	1.00	10-Deacetyltaxol	10-Deacetyltaxol	C957
13579886	1.00	11C Topotecan	11C Topotecan	C49172
13579886	1.00	11D10 AluGel Anti-Idiotype Monoclonal Antibody	11D10 AluGel Anti-Idiotype Monoclonal Antibody	C28781
13579886	1.00	12-Allyldeoxoartemisinin	12-Allyldeoxoartemisinin	C41441
13579886	1.00	13-Deoxydoxorubicin	13-Deoxydoxorubicin	C2494
13579886	1.00	14C BMS-275183	14C BMS-275183	C62553
13579886	1.00	17beta-Hydroxysteroid Dehydrogenase Type 5 Inhibitor ASP9521	17beta-Hydroxysteroid Dehydrogenase Type 5 Inhibitor ASP9521	C133224
13579886	1.00	2,6-Diaminopurine	2,6-Diaminopurine	C29796
13579886	1.00	2,6-Dimethoxyquinone	2,6-Dimethoxyquinone	C126754
13579886	1.00	2-Deoxy-D-glucose	2-Deoxy-D-glucose	C116618
13579886	1.00	2-Ethylhydrazide	2-Ethylhydrazide	C1165
13579886	1.00	2'-F-ara-deoxyuridine	2'-F-ara-deoxyuridine	C80036
13579886	1.00	2-Fluoroadenine	2-Fluoroadenine	C29794
13579886	1.00	2-Hydroxyestradiol	2-Hydroxyestradiol	C120474
13579886	1.00	2-Hydroxyestrone	2-Hydroxyestrone	C63947
13579886	1.00	2-Hydroxyflutamide Depot	2-Hydroxyflutamide Depot	C85482
13579886	1.00	2-Methoxyestradiol	2-Methoxyestradiol	C965
13579886	1.00	2-Methoxyestradiol Nanocrystal Colloidal Dispersion	2-Methoxyestradiol Nanocrystal Colloidal Dispersion	C62603
13579886	1.00	2-Methoxyestrone	2-Methoxyestrone	C120472
13579886	1.00	3'-C-ethynylcytidine	3'-C-ethynylcytidine	C29475
13579886	1.00	3'-dA Phosphoramidate NUC-7738	Fosdesdenosine Sipalabenamide	C171381
13579886	1.00	4'-Iodo-4'-Deoxydoxorubicin	4'-Iodo-4'-Deoxydoxorubicin	C971
13579886	1.00	4-Nitroestrone 3-Methyl Ether	4-Nitroestrone 3-Methyl Ether	C977
13579886	1.00	4-Thio-2-deoxycytidine	4-Thio-2-deoxycytidine	C121828
13579886	1.00	5-Aza-4'-thio-2'-deoxycytidine	5-Aza-4'-thio-2'-deoxycytidine	C153479
13579886	1.00	5-Fluoro-2-Deoxycytidine	5-Fluoro-2-Deoxycytidine	C62785
13579886	1.00	6-Phosphofructo-2-kinase/fructose-2,6-bisphosphatases Isoform 3 Inhibitor ACT-PFK-158	6-Phosphofructo-2-kinase/fructose-2,6-bisphosphatases Isoform 3 Inhibitor ACT-PFK-158	C113787
13579886	1.00	7-Cyanoquinocarcinol	7-Cyanoquinocarcinol	C1611
13579886	1.00	7-Hydroxystaurosporine	7-Hydroxystaurosporine	C1271
13579886	1.00	8-Azaguanine	8-Azaguanine	C28788
13579886	1.00	9-Ethyl 6-Mercaptopurine	9-Ethyl 6-Mercaptopurine	C28789
13579886	1.00	9H-Purine-6Thio-98D	9H-Purine-6Thio-98D	C28793
13579886	1.00	7-Ethyl-10-Hydroxycamptothecin	7-Ethyl-10-Hydroxycamptothecin	C61618
13579886	1.00	Abagovomab	Abagovomab	C26449
13579886	1.00	Abarelix	Abarelix	C2015
13579886	1.00	Abemaciclib	Abemaciclib	C97660
13579886	1.00	Abemaciclib Mesylate	Abemaciclib Mesylate	C162507
13579886	1.00	Abexinostat	Abexinostat	C68920
13579886	1.00	Abexinostat Tosylate	Abexinostat Tosylate	C160889
13579886	1.00	Abiraterone	Abiraterone	C77333
13579886	1.00	Abiraterone Acetate	Abiraterone Acetate	C68845
13579886	1.00	Abituzumab	Abituzumab	C82422
13579886	1.00	Acai Berry Juice	Acai Berry Juice	C99901
13579886	1.00	Acalabrutinib	Acalabrutinib	C113442
13579886	1.00	Acalisib	Acalisib	C103277
13579886	1.00	Aceglatone	Aceglatone	C984
13579886	1.00	Acetylcysteine	Acetylcysteine	C200
13579886	1.00	Acitretin	Acitretin	C985
13579886	1.00	Acivicin	Acivicin	C986
13579886	1.00	Aclacinomycin B	Aclacinomycin B	C1861
13579886	1.00	Aclarubicin	Aclarubicin	C202
13579886	1.00	Acodazole	Acodazole	C988
13579886	1.00	Acodazole Hydrochloride	Acodazole Hydrochloride	C71627
13579886	1.00	Acolbifene Hydrochloride	Acolbifene Hydrochloride	C65213
13579886	1.00	Acridine	Acridine	C203
13579886	1.00	Acridine Carboxamide	Acridine Carboxamide	C2203
13579886	1.00	Acronine	Acronine	C75297
13579886	1.00	Actinium Ac 225 Lintuzumab	Actinium Ac 225 Lintuzumab	C82414
13579886	1.00	Actinium Ac 225-FPI-1434	Actinium Ac 225-FPI-1434	C158815
13579886	1.00	Actinium Ac-225 Anti-PSMA Monoclonal Antibody J591	Actinium Ac 225 Rosopatamab Tetraxetan	C153159
13579886	1.00	Actinomycin C2	Actinomycin C2	C95198
13579886	1.00	Actinomycin C3	Actinomycin C3	C99564
13579886	1.00	Actinomycin F1	Actinomycin F1	C2844
13579886	1.00	Activin Type 2B Receptor Fc Fusion Protein STM 434	Activin Type 2B Receptor Fc Fusion Protein STM 434	C118625
13579886	1.00	Acyclic Nucleoside Phosphonate Prodrug ABI-1968	Acyclic Nucleoside Phosphonate Prodrug ABI-1968	C151941
13579886	1.00	Adagloxad Simolenin	Adagloxad Simolenin	C99766
13579886	1.00	Adavosertib	Adavosertib	C91725
13579886	1.00	Adecatumumab	Adecatumumab	C82358
13579886	1.00	Adenosine A2A Receptor Antagonist NIR178	Adenosine A2A Receptor Antagonist NIR178	C142374
13579886	1.00	Adenosine A2A Receptor Antagonist/Phosphodiesterase 10A PBF-999	Adenosine A2A Receptor Antagonist/Phosphodiesterase 10A PBF-999	C157489
13579886	1.00	Adenosine A2B Receptor Antagonist PBF-1129	Adenosine A2B Receptor Antagonist PBF-1129	C148435
13579886	1.00	Adenosine A2A Receptor Antagonist CS3005	Adenosine A2A Receptor Antagonist CS3005	C175468
13579886	1.00	Adenovector-transduced AP1903-inducible MyD88/CD40-expressing Autologous PSMA-specific Prostate Cancer Vaccine BPX-201	Adenovector-transduced AP1903-inducible MyD88/CD40-expressing Autologous PSMA-specific Prostate Cancer Vaccine BPX-201	C106242
13579886	1.00	Adenoviral Brachyury Vaccine ETBX-051	Adenoviral Brachyury Vaccine ETBX-051	C143034
13579886	1.00	Adenoviral Cancer Vaccine PF-06936308	Adenoviral Cancer Vaccine PF-06936308	C156015
13579886	1.00	Adenoviral MUC1 Vaccine ETBX-061	Adenoviral MUC1 Vaccine ETBX-061	C143035
13579886	1.00	Adenoviral Transduced hIL-12-expressing Autologous Dendritic Cells INXN-3001 Plus Activator Ligand INXN-1001	Adenoviral Transduced hIL-12-expressing Autologous Dendritic Cells INXN-3001 Plus Activator Ligand INXN-1001	C101789
13579886	1.00	Adenoviral Tumor-specific Neoantigen Priming Vaccine GAd-209-FSP	Adenoviral Tumor-specific Neoantigen Priming Vaccine GAd-209-FSP	C162805
13579886	1.00	Adenoviral Tumor-specific Neoantigen Priming Vaccine GRT-C901	Lutadenovec Autogene	C156925
13579886	1.00	Adenovirus 5/F35-Human Guanylyl Cyclase C-PADRE	Adenovirus 5/F35-Human Guanylyl Cyclase C-PADRE	C173640
13579886	1.00	Adenovirus Serotype 26-expressing HPV16 Vaccine JNJ-63682918	Adenovirus Serotype 26-expressing HPV16 Vaccine JNJ-63682918	C167360
13579886	1.00	Adenovirus Serotype 26-expressing HPV18 Vaccine JNJ-63682931	Adenovirus Serotype 26-expressing HPV18 Vaccine JNJ-63682931	C167361
13579886	1.00	Adenovirus-mediated Human Interleukin-12 INXN-2001 Plus Activator Ligand INXN-1001	Adenovirus-mediated Human Interleukin-12 INXN-2001 Plus Activator Ligand INXN-1001	C97959
13579886	1.00	Aderbasib	Aderbasib	C76115
13579886	1.00	ADH-1	ADH-1	C53399
13579886	1.00	Ad-RTS-hIL-12	Ad-RTS-hIL-12	C143953
13579886	1.00	Adenovirus-expressing TLR5/TLR5 Agonist Nanoformulation M-VM3	Adenovirus-expressing TLR5/TLR5 Agonist Nanoformulation M-VM3	C131825
13579886	1.00	AE37 Peptide/GM-CSF Vaccine	AE37 Peptide/GM-CSF Vaccine	C91719
13579886	1.00	Aerosol Gemcitabine	Aerosol Gemcitabine	C153133
13579886	1.00	Aerosolized Aldesleukin	Aerosolized Aldesleukin	C101794
13579886	1.00	Aerosolized Liposomal Rubitecan	Aerosolized Liposomal Rubitecan	C61071
13579886	1.00	Afatinib Dimaleate	Afatinib Dimaleate	C97273
13579886	1.00	Afimoxifene	Afimoxifene	C975
13579886	1.00	Afuresertib	Afuresertib	C82390
13579886	1.00	Agatolimod Sodium	Agatolimod Sodium	C28580
13579886	1.00	Agerafenib	Agerafenib	C107245
13579886	1.00	Afatinib	Afatinib	C66940
13579886	1.00	Aglatimagene Besadenovec	Aglatimagene Besadenovec	C73996
13579886	1.00	Agonistic Anti-OX40 Monoclonal Antibody INCAGN01949	Agonistic Anti-OX40 Monoclonal Antibody INCAGN01949	C129967
13579886	1.00	Agonistic Anti-OX40 Monoclonal Antibody MEDI6469	Agonistic Anti-OX40 Monoclonal Antibody MEDI6469	C117293
13579886	1.00	AKR1C3-activated Prodrug OBI-3424	AKR1C3-activated Prodrug AST-3424	C156414
13579886	1.00	AKT 1/2 Inhibitor BAY1125976	AKT 1/2 Inhibitor BAY1125976	C111575
13579886	1.00	Akt Inhibitor LY2780301	Akt Inhibitor LY2780301	C95737
13579886	1.00	Akt Inhibitor SR13668	Akt Inhibitor SR13668	C85448
13579886	1.00	Alacizumab Pegol	Alacizumab Pegol	C61438
13579886	1.00	Alanosine	Alanosine	C994
13579886	1.00	Albumin-binding Cisplatin Prodrug BTP-114	Albumin-binding Cisplatin Prodrug BTP-114	C131607
13579886	1.00	Akt Inhibitor MK2206	Akt Inhibitor MK2206	C90581
13579886	1.00	Aldesleukin	Aldesleukin	C1498
13579886	1.00	Aldoxorubicin	Aldoxorubicin	C68921
13579886	1.00	Alectinib	Alectinib	C101790
13579886	1.00	Alefacept	Alefacept	C65220
13579886	1.00	Alestramustine	Alestramustine	C77370
13579886	1.00	Alflutinib Mesylate	Alflutinib Mesylate	C133719
13579886	1.00	Algenpantucel-L	Algenpantucel-L	C61082
13579886	1.00	Alisertib	Alisertib	C71717
13579886	1.00	Alitretinoin	Alitretinoin	C1574
13579886	1.00	Alemtuzumab	Alemtuzumab	C1681
13579886	1.00	ALK Inhibitor ASP3026	ALK Inhibitor ASP3026	C116727
13579886	1.00	ALK Inhibitor PLB 1003	ALK Inhibitor PLB 1003	C148533
13579886	1.00	ALK Inhibitor TAE684	ALK Inhibitor TAE684	C171615
13579886	1.00	ALK/FAK/Pyk2 Inhibitor CT-707	ALK/FAK/Pyk2 Inhibitor CT-707	C126648
13579886	1.00	ALK-FAK Inhibitor CEP-37440	ALK-FAK Inhibitor CEP-37440	C111685
